text,label
"The Lend Lease act was an act where the United States had supported its allies.Lend-Lease () was the law that started a program under which the United States of America supplied the United Kingdom , the USSR , Republic of China , Free France , and other Allied nations with materiel between 1941 and 1945.",0
"The Watergate scandal was a political scandal that occurred in the United States in the 1970s as a result of the June 17, 1972 break-in at the Democratic National Committee headquarters at the Watergate office complex in Washington, D.C., and the Nixon administration's attempted cover-up of its involvement.The scandal eventually led to the resignation of Richard Nixon , the President of the United States, on August 9, 1974 — the only resignation of a U.S. President.",0
"A California domestic partnership is a legal relationship available to same-sex couples, and to certain opposite-sex couples in which at least one party is at least 18 years of age.",0
A thin film is a layer of material ranging from fractions of a nanometer ( monolayer ) to several micrometers in thickness.,0
It is an occupant restraint system consisting of a flexible fabric envelope or cushion designed to inflate rapidly during an automobile collision .,0
There have been four successful robotically operated Mars rovers.,0
"Casey Anthony was charged with several crimes in connection with the disappearance and death of her young daughter, Caylee, in 2008. The charges included first-degree murder, aggravated child abuse, and aggravated manslaughter of a child. However, she was ultimately found not guilty of all charges except for four counts of providing false information to law enforcement, for which she was sentenced to four years in prison.\n\nThe evidence against Casey Anthony included evidence that she had searched online for information about chloroform and other substances that could be used to render someone unconscious, as well as evidence that she had lied to law enforcement about the circumstances surrounding Caylee's disappearance. However, the prosecution's case was ultimately not strong enough to convince the jury beyond a reasonable doubt that she was responsible for her daughter's death.",1
"The CPU (Central Processing Unit) is also commonly referred to as the processor or microprocessor. It is the primary component of a computer that performs most of the processing, and is responsible for executing instructions of a computer program. The CPU is responsible for carrying out the instructions of a program by performing arithmetic and logical operations, controlling the input and output devices of the computer, and managing the overall operation of the system.",1
"Mr. Big is a character on the HBO television series ""Sex and the City."" He is portrayed by actor Chris Noth and is the primary love interest of the show's protagonist, Carrie Bradshaw. Mr. Big is a successful businessman with a mysterious past and a penchant for commitment-phobia. Despite his reluctance to fully commit to Carrie, the two have a tumultuous and passionate relationship throughout the series.",1
"A discipline of study is a field of knowledge that is focused on a particular subject or area of interest. It is a branch of study that is defined by a specific set of concepts, theories, and methods that are used to understand and explore a particular topic. Disciplines can be found in many different areas, including the arts, humanities, sciences, and social sciences. Some examples of disciplines of study include psychology, biology, history, economics, and philosophy. Each discipline has its own unique set of tools and approaches that are used to study and understand the world around us.",1
"The term ""button-down"" (which refers a type of shirt which has a collar fastened down by buttons) is sometimes used in error to apply to all shirts (with or without buttoned down collars), being used as a synonym for ""button-up"" or ""button-front"".",0
"Erosion is the process by which the surface of the earth is worn away by the action of wind, water, ice, and other natural forces. It is a natural process that occurs over time and can have both positive and negative effects on the environment.\n\nThere are several factors that can contribute to erosion, including the type of land, the type of vegetation present, and the amount of precipitation and wind in an area. Erosion can be caused by both natural and man-made activities, such as construction, farming, and logging.\n\nErosion can have significant impacts on the environment, including the loss of topsoil, the alteration of landscapes, and the destruction of habitats for plants and animals. It can also have economic and social impacts, such as the destruction of infrastructure and the displacement of communities.\n\nThere are various methods that can be used to prevent or mitigate the effects of erosion, including the use of erosion control measures such as terracing, revegetation, and the construction of retaining walls.",1
"The agent stimulates the body's immune system to recognize the agent as foreign, destroy it, and ""remember"" it, so that the immune system can more easily recognize and destroy any of these microorganisms that it later encounters.",0
"In family law and public policy, child support (or child maintenance) is an ongoing, periodic payment made by a parent for the financial benefit of a child following the end of a marriage or other relationship.",0
Female ejaculation is the expulsion of fluid by human females from the paraurethral ducts through and around the female urethra during or before an orgasm .,0
"In the United States, Federal Communications Commission (FCC) regulations require amateur radio operators to identify their station every 10 minutes during a transmission and at the end of the transmission. This requirement applies to all amateur radio operators, regardless of the mode or frequency being used. The identification must include the call sign of the station being transmitted from.\n\nHere is the specific language from the FCC rules:\n\n""§ 97.119 Station identification.\n(a) Each amateur station, except a space station or telecommand station, must transmit its assigned call sign on its transmitting channel at the end of each communication, and at least every 10 minutes during a communication, for the purpose of clearly making the source of the transmissions from the station known to those receiving the transmissions. A station may not transmit unidentified communications or signals, or transmit as the station call sign, any call sign not authorized to the station.""\n\nIt's important to note that these rules apply to transmission of any kind, including voice, text, and digital modes. They apply to all amateur radio bands, including HF, VHF, and UHF.",1
"Its duties have expanded over the years, and today, according to official Federal Reserve documentation, include conducting the nation's monetary policy , supervising and regulating banking institutions, maintaining the stability of the financial system and providing financial services to depository institutions , the U.S. government, and foreign official institutions.",0
"Beatrice ""Bea"" Arthur (May 13, 1922 – April 25, 2009) was an American actress, comedienne, and singer whose career spanned seven decades.",0
"Indonesia has the largest Muslim population in the world, with about 225 million Muslims, or about 13% of the global Muslim population. Indonesia is a predominantly Muslim country, with the largest Islamic organization in the world, the Indonesian Ulema Council, headquartered in Jakarta. Other countries with large Muslim populations include Pakistan, India, and Bangladesh. These four countries together are home to about half of the world's Muslims.",1
"For example, Super Bowl I was played on January 15, 1967, following the 1966 regular season , while Super Bowl XLVII was played on February 3, 2013, following the 2012 season .",0
"Orono, Maine is located in Penobscot County.",1
"During his presidency, William Howard Taft faced a number of political conflicts and challenges. One of the major conflicts he faced was with his predecessor, Theodore Roosevelt, who had supported Taft's candidacy for the presidency in 1908. However, Roosevelt later became disillusioned with Taft's administration and decided to run against him in the 1912 election as a third-party candidate, splitting the Republican vote and leading to Taft's defeat.\n\nTaft also faced challenges in his relations with Congress, particularly with the progressive wing of the Republican Party. He vetoed several bills that were supported by progressive lawmakers, including a bill to reduce the tariff on imported goods and a bill to regulate the transportation of interstate commerce. These vetoes and Taft's generally more conservative approach to policy led to tension with progressive lawmakers, who accused him of not doing enough to address issues such as trust-busting and labor reform.\n\nTaft also faced controversy over his foreign policy, particularly with regards to the Mexican Revolution and the construction of the Panama Canal. He sent troops to Mexico to protect American interests during the revolution and oversaw the completion of the Panama Canal, but his actions were met with criticism from some quarters. Overall, Taft's presidency was marked by a number of political conflicts and challenges that contributed to his defeat in the 1912 election.",1
"Dialysis tubes are hollow, semi-permeable tubes that are used in the process of dialysis to remove excess waste and fluid from the blood of people with kidney disease. Dialysis is a treatment that is used to perform the functions of the kidneys when they are not working properly. The dialysis tube is filled with a special solution called dialysate, which is placed in a dialysis machine. The patient's blood is then passed through the dialysis tube, and the dialysate solution helps to filter out excess waste and fluids. The blood is then returned to the patient's body. Dialysis tubes are commonly made of a synthetic material called cellulose acetate or cellulose triacetate, which is semi-permeable and allows the exchange of small molecules between the blood and the dialysate solution. Dialysis tubes are used in both hemodialysis and peritoneal dialysis, two different types of dialysis treatment.",1
"The North American Free Trade Agreement (NAFTA) is a trade agreement between the United States, Canada, and Mexico that was created to reduce barriers to trade and investment among the three countries. The purpose of NAFTA is to promote economic growth and development by facilitating the free movement of goods, services, and investment among the three countries. It also aims to improve the competitiveness of North American businesses in the global economy.\n\nNAFTA has been in effect since 1994 and has had a significant impact on trade and investment in North America. It has helped to create jobs, boost economic growth, and increase competitiveness in the region. However, it has also been the subject of criticism and controversy, with some arguing that it has contributed to job losses and income inequality in certain sectors and regions.",1
"There are more than 600 muscles in the human body. These muscles can be divided into different categories based on their location and function.\n\nThere are three main types of muscles in the body:\n\nSkeletal muscles: These muscles are attached to the bones and are responsible for movement. They are also known as voluntary muscles because we have control over them and can consciously move them.\n\nCardiac muscles: These muscles are found in the heart and are responsible for pumping blood throughout the body. Cardiac muscles are involuntary, meaning that we do not have conscious control over them.\n\nSmooth muscles: These muscles are found in the walls of organs such as the stomach, intestines, and blood vessels. They are responsible for moving substances through these organs and are also involuntary.\n\nSome of the major muscle groups in the body include the biceps, triceps, quadriceps, and hamstrings in the arms and legs, and the abdominal and back muscles.",1
"It was first developed by Siemens in the mid-1990s and introduced by Mercedes-Benz under the name ""Keyless Go"" in 1998 on the W220 S-Class following its design patent filed by Daimler-Benz on May 17, 1997.",0
"Milwaukee is the largest city in the U.S. state of Wisconsin , the 28th most populous city in the United States , and 39th most populous region in the United States.",0
"An irregular heartbeat, also known as an arrhythmia, is a condition in which the heart beats too fast, too slow, or in an irregular pattern. A premature ventricular contraction (PVC) is a type of arrhythmia in which the heart's lower chambers (ventricles) contract before they should. This can cause a noticeable pause or ""skipped beat"" in the heartbeat. PVCs are often benign and do not cause any symptoms, but they can sometimes lead to more serious arrhythmias or heart problems. If you are experiencing symptoms such as a rapid or irregular heartbeat, chest pain, or shortness of breath, you should speak to a healthcare provider as soon as possible.",1
"Some bryophytes do have specialized tissues for the transport of water; however since these do not contain lignin , they are not considered to be true vascular tissue.",0
"The far-right (also known as the extreme right) refers to the highest degree of rightism in right-wing politics .Far right politics involves support of strong or complete social hierarchy in society, and supports supremacy of certain individuals or groups deemed to be innately superior or preferable who are to be more valued than those deemed to be innately inferior or undesirable.",0
"ANTM (America's Next Top Model) is a reality television show in which a group of aspiring models compete for the opportunity to start their career in the modeling industry.\n\nIn Cycle 12 of ANTM, the winner was Teyona Anderson. Anderson was declared the winner of the competition in the season finale, which aired on December 4, 2009. She received a contract with Elite Model Management and a spread in Seventeen Magazine as prizes for winning the competition.",1
"On May 11, 2012, the series was renewed for a ninth season, which premiered on September 27, 2012.",0
"In finance , a bond is an instrument of indebtedness of the bond issuer to the holders.Bonds and stocks are both securities , but the major difference between the two is that (capital) stockholders have an equity stake in the company (i.e. they are owners), whereas bondholders have a creditor stake in the company (i.e. they are lenders).",0
"Lockton Affinity: Lockton Affinity, an affiliate of Lockton Companies, meets the insurance needs of affinity groups, franchises, professional organizations, and associations of all sizes.Lockton Affinity offers a variety of insurance product options and programs.",0
"Popeyes is a chain of fast food restaurants that serves fried chicken and other southern-style dishes. The company was founded in 1972 in New Orleans, Louisiana, and is now owned by Restaurant Brands International (RBI), a multinational fast food holding company based in Toronto, Canada. RBI also owns and operates several other well-known fast food chains, including Burger King and Tim Hortons.",1
"On October 7, 1849, at age 40, Poe died in Baltimore; the cause of his death is unknown and has been variously attributed to alcohol, brain congestion, cholera , drugs, heart disease, rabies , suicide, tuberculosis, and other agents.",0
"The Great Chicago Fire was a conflagration that burned from October 8 to October 10, 1871, in Chicago, Illinois, United States. The fire killed approximately 300 people, destroyed roughly 3.3 square miles (8.5 square kilometers) of the city, including much of the central business district, and left more than 100,000 residents homeless. The cause of the fire is not known with certainty, but it is believed to have started in or near a small barn owned by a Mrs. Catherine O'Leary and her husband, Patrick, who were accused of starting the fire. The fire spread quickly, fueled by strong winds and the dense, wooden construction of many of the buildings in the city at the time. Despite the efforts of firefighters, the fire continued to spread, eventually engulfing much of the city. The Great Chicago Fire had a significant impact on the city and its development, and it remains one of the most famous fires in American history.",1
"""Webster"" is a television sitcom that aired from 1983 to 1989. The show starred Emmanuel Lewis as the title character, Webster Long, a young orphaned boy who is taken in by a retired professional football player, George Papadapolis (played by Alex Karras), and his wife, Katherine (played by Susan Clark). The show also featured a number of other actors in supporting roles, including Jack Starrett, Henry Polic II, and Beverly Archer.",1
"Westminster Abbey is a Christian church in London, England. It is a royal chapel and serves as the traditional place of coronation and burial site for English and, later, British monarchs. The abbey is an active place of worship and is the seat of the Dean and Chapter of Westminster, a community of clergy within the Church of England. The abbey is affiliated with the Anglican Communion, which is a part of the worldwide Anglican Church, a Protestant denomination that is in the tradition of the Church of England.",1
"3G, short for third Generation, is the third generation of mobile telecommunications technology.",0
"Crocodiles (subfamily Crocodylinae) or true crocodiles are large aquatic tetrapods that live throughout the tropics in Africa , Asia , the Americas and Australia .",0
"Ethan Morgan is a character in the TV show ""My Babysitter's a Vampire,"" which aired on the Disney Channel from 2011 to 2012. The role of Ethan was played by actor Matthew Knight.",1
"Chula Vista, California is located in San Diego County.",1
,1
"The Rhine (; ; ) is a European river that runs from the Swiss canton of Grisons in the southeastern Swiss Alps through Germany and eventually flows into the North Sea coast in the Netherlands and is the twelfth longest river in Europe , at about , with an average discharge of more than .",0
"""The Waterboy"" is a comedy film released in 1998 starring Adam Sandler as the titular character. It was a commercial success, grossing over $161 million at the box office against a budget of $22 million. The film received mixed reviews from critics, but it has become a cult classic and is considered a fan favorite.",1
"Purple Haze is a song written and recorded by Jimi Hendrix in 1967, released as the second single by The Jimi Hendrix Experience in both the United Kingdom and the United States .",0
"The level of agreement refers to the extent to which two or more people or groups agree with each other. It is a measure of the consistency or congruence of opinions, beliefs, or values. A high level of agreement indicates that there is a strong consensus among the individuals or groups, while a low level of agreement suggests that there are significant differences of opinion or disagreement. The level of agreement can be determined through a variety of methods, such as surveys, interviews, focus groups, or observation. It is often used in research or decision-making contexts to gauge the level of support for a particular idea or proposal.",1
"""Melissa & Joey"" is a television show that aired on ABC Family (now known as Freeform) from 2010 to 2015. It follows the story of Melissa, a local politician, and Joey, a former bachelor and entertainment personality, who become unlikely roommates and caregivers to Melissa's teenage niece and nephew after a family crisis leaves them in need of support.\n\nAs Melissa and Joey navigate the challenges of raising young children and running a household together, they also deal with their own personal and professional issues. The show combines elements of comedy and drama, and explores themes of family, friendship, and romance. It stars Melissa Joan Hart and Joey Lawrence as the titular characters.",1
"Some of the most popular sports in the United States are American football, basketball, baseball, ice hockey, and soccer. These sports are popular at both the professional and amateur levels and are played and watched by millions of people in the United States. Other popular sports in the United States include golf, tennis, boxing, mixed martial arts, and auto racing. Many Americans are also fans of international sports such as soccer (known as ""football"" in most countries) and cricket.",1
"A map is a representation of an area, such as a city, country, or continent, that shows the features of that area, including physical features such as mountains, rivers, and lakes, as well as man-made features such as roads, buildings, and political boundaries. Maps can be two-dimensional or three-dimensional, and can be drawn to various scales, which means that they can show a small area in great detail or a large area with less detail. Maps can be created using a variety of methods, including hand-drawing, computer-aided design, and satellite imagery. They are used for a variety of purposes, including navigation, planning, and studying the geography and history of an area.",1
Its primary purpose is to track individuals for Social Security purposes.,0
"Airbus is a European multinational aerospace corporation that designs, manufactures, and sells aircraft, helicopters, and satellites. The company was founded in 1970 and is headquartered in Toulouse, France. It is one of the world's largest aircraft manufacturers and is a leading supplier of commercial, military, and regional aircraft. Airbus is a division of the Airbus Group, which also includes Airbus Defence and Space and Airbus Helicopters. The Airbus Group is a multinational company with operations in more than 150 countries.",1
"Rough and Ready, California is a small unincorporated community located in Nevada County, California. It is located about 10 miles northwest of Grass Valley, California, and about 50 miles northwest of Sacramento, California. Rough and Ready is known for its history as an independent republic in the mid-19th century, when it briefly seceded from the United States. The community has a population of around 2,000 people and is located in the Sierra Nevada foothills.",1
"Black pepper (Piper nigrum) is a flowering vine in the family Piperaceae , cultivated for its fruit , which is usually dried and used as a spice and seasoning .Black pepper is native to south India , and is extensively cultivated there and elsewhere in tropical regions.Currently Vietnam is the world's largest producer and exporter of pepper, producing 34% of the world's Piper nigrum crop as of 2008.",0
"A grist mill stone is a round flat stone used for grinding grains into flour. The grain is placed on the lower stone, called the bedstone, and the upper stone, called the runner stone, is placed on top of the grain. The runner stone rotates and grinds the grain between the two stones. The stones used in grist mills are usually made of a hard, durable material such as granite or quartz. Grist mills were commonly used in rural areas to grind grain into flour and other products. They were an important part of the agricultural economy and played a vital role in the production of food.",1
"The Bad Girls Club is a reality television series that aired on the Oxygen network from 2006 to 2017. It followed a group of young women who lived together in a house and were known for their wild and rebellious behavior. Each season featured a new cast of women, so there have been many girls who have appeared on the show over the years. It is not possible for me to provide a comprehensive list of all of the girls who have appeared on the show, as it aired for over a decade and featured many seasons and cast members.",1
"Auburndale is a city in Polk County, Florida, United States. According to the United States Census Bureau, the city has a total area of 10.8 square miles (28.1 square kilometers), of which 10.7 square miles (27.8 square kilometers) is land and 0.1 square mile (0.3 square kilometer) is water. The population of Auburndale was approximately 13,000 as of the 2020 census. It is located approximately 40 miles (64 kilometers) southwest of Orlando and approximately 25 miles (40 kilometers) east of Tampa.",1
"In 1947, when India gained independence, the state of West Bengal was formed with 14 districts, as per partition plan of the then Bengal province of British India .",0
"He is best known as the former drummer and co-songwriter of the hard rock band Guns N' Roses , with whom he achieved worldwide success in the late 1980s.",0
"There are more than 600 muscles in the human body. These muscles can be classified into three main types: skeletal muscles, smooth muscles, and cardiac muscles.\n\nSkeletal muscles are responsible for voluntary movement and are attached to the bones of the skeleton. They are responsible for movements such as walking, running, and lifting. There are approximately 640 skeletal muscles in the human body.\n\nSmooth muscles are found in the walls of organs and vessels, and they help to control the movement of substances through the body. Smooth muscles are responsible for involuntary movements, such as the contraction of the muscles in the walls of the digestive tract to move food through the body. There are about 100 smooth muscles in the human body.\n\nCardiac muscle is found only in the heart and is responsible for pumping blood throughout the body. Cardiac muscle is a type of involuntary muscle and is responsible for the rhythmic contractions of the heart. There is only one cardiac muscle in the body, located in the heart.",1
"Employing over 6,000, BMC is often credited with pioneering the BSM concept as a way to help better align IT operations with business needs.For 2011, the company recorded an annual revenue of $2.1 billion, making it the #20 largest software company in terms of revenue for that year.",0
"E (short for Eric) is a character in the television show ""Entourage,"" which aired on HBO from 2004 to 2011. E, also known as Eric Murphy, is the main character of the show and is played by actor Kevin Connolly. In the show, E is a movie star and the central figure in a close-knit group of friends who help him navigate the challenges of fame and success in Hollywood. E is known for being level-headed and loyal to his friends, and he often serves as the voice of reason in the group.",1
"Coco Chanel's real first name was Gabrielle Bonheur Chanel. She was a French fashion designer and businesswoman who founded the luxury fashion brand Chanel. She is known for her pioneering contributions to modern fashion, including the little black dress and the Chanel suit. She was born on August 19, 1883, in Saumur, France, and died on January 10, 1971, in Paris, France.",1
"There are seven professional hockey teams in Canada that are members of the National Hockey League (NHL). They are:\n\nCalgary Flames (Calgary, Alberta)\nEdmonton Oilers (Edmonton, Alberta)\nMontreal Canadiens (Montreal, Quebec)\nOttawa Senators (Ottawa, Ontario)\nToronto Maple Leafs (Toronto, Ontario)\nVancouver Canucks (Vancouver, British Columbia)\nWinnipeg Jets (Winnipeg, Manitoba)\nIn addition to these teams, there are also several minor league and junior hockey teams that compete in various leagues across Canada.",1
"Mr. Ed was a palomino horse, a breed known for their golden-colored coats and white manes and tails. Mr. Ed was a male horse and was used as the star of the television show ""Mr. Ed,"" which aired from 1961 to 1966. The show featured a talking horse named Mr. Ed, who could only be understood by his owner, Wilbur Post. Mr. Ed became a popular and beloved character, and the show remains a classic to this day.",1
"World War 1 began on July 28, 1914, when Austria-Hungary declared war on Serbia. The conflict quickly escalated, and within weeks the major powers of Europe, including Germany, Russia, and France, were at war. The United States eventually entered the conflict in 1917, after several years of trying to remain neutral. The war ended on November 11, 1918, when the Allies and Germany signed an armistice.",1
"The pelvic outlet is the lower part of the pelvis. It is the region bounded by the pelvic bones and muscles that provides an opening through which the baby passes during childbirth. The pelvic outlet is formed by three bones: the pubic bone, the ischial bones (also called the ischium), and the coccyx (also called the tailbone). The pelvic outlet is also known as the pelvic inlet when viewed from the opposite direction.\n\nThe pelvic outlet is typically wider in women than in men due to the differences in their pelvis shape. In women, the pelvic outlet is oval-shaped and wider in the transverse direction (side to side), while in men, it is more circular and wider in the anteroposterior direction (front to back).\n\nThe boundaries of the pelvic outlet can be described using various terms and measurements, including:\n\nAnteroposterior diameter: The distance from the front to the back of the pelvic outlet, measured along the midline.\nTransverse diameter: The distance from one side to the other of the pelvic outlet, measured along the midline.\nOblique diameter: The distance from one side of the pelvic outlet to the opposite side, measured along an oblique line.\nPelvic inlet: The upper opening of the pelvis, also known as the pelvic outlet when viewed from the opposite direction.\nPelvic floor: The muscles and connective tissue that form the bottom of the pelvis, supporting the pelvic organs and providing stability and support during movement.\nThe size and shape of the pelvic outlet can affect childbirth, as the baby must pass through this opening during delivery. A larger or differently shaped pelvic outlet may require different techniques or interventions during childbirth, such as the use of forceps or a cesarean delivery (also known as a C-section).",1
"The stem is normally divided into nodes and internodes, the nodes hold buds which grow into one or more leaves , inflorescence (flowers), conifer cones , roots , other stems etc.",0
Antarctica has the lowest naturally occurring temperature ever recorded on the ground on Earth: −89.2 °C (−128.6 °F) at Vostok Station .,0
"Puff, the Magic Dragon is a song written by Leonard Lipton and Peter Yarrow , and made popular by Yarrow's group Peter, Paul and Mary in a 1963 recording.",0
"In 2012, there were 88 states in total (60 sovereign states and 28 non-sovereign states).",0
A millwright is a craftsman or tradesman engaged with the construction and maintenance of machinery .,0
"Jonah Kirsten Sorrentino (born June 26, 1975), better known by his stage name KJ-52, is a Christian rapper from Tampa, Florida .",0
"Saint Joseph's Day, March 19, the Feast of St. Joseph is in Western Christianity the principal feast day of Saint Joseph , Spouse of the Blessed Virgin Mary .",0
"Station identification used to be done regularly by an announcer at the halfway point during the presentation of a television program, or in between programs.",0
"Scooby-Doo is an American animated cartoon franchise , comprising several animated television series produced from 1969 to the present day.",0
"Around 650 BC, it rose to become the dominant military land-power in ancient Greece.",0
"It is not appropriate for me to provide information about specific individuals and their personal or professional lives, especially if it involves potentially sensitive or damaging information. I recommend that you seek information from credible sources such as news outlets or government websites. It is important to exercise caution and respect the privacy of others when seeking or sharing information about individuals.",1
"New Orleans ( or , locally or ; ) is a major United States port and the largest city and metropolitan area in the state of Louisiana .",0
"A Change Is Gonna Come is a 1964 single by R&B singer-songwriter Sam Cooke , written and first recorded in 1963 and released under the RCA Victor label shortly after his death in late 1964.",0
"The bombings of Hiroshima and Nagasaki were two of the most devastating events in human history. The atomic bomb dropped on Hiroshima on August 6, 1945, killed an estimated 140,000 people, while the one dropped on Nagasaki on August 9, 1945, killed an estimated 74,000 people. These figures include both immediate deaths and deaths from radiation sickness and other injuries sustained in the bombings. It is estimated that up to 40% of the deaths in Hiroshima and up to 50% of the deaths in Nagasaki occurred within the first day of the bombings. The long-term effects of the bombings, including deaths from radiation exposure and other injuries, have continued to be felt in the years since the attacks.",1
"The Super Bowl in 1991 was held at Tampa Stadium in Tampa, Florida. It was Super Bowl XXV and featured the New York Giants and the Buffalo Bills. The Giants won the game by a score of 20-19.",1
"The Andrea Doria was an Italian ocean liner that was built in the 1950s and operated by the Italian Line. It was considered one of the most luxurious and safest ships of its time. On July 25, 1956, the Andrea Doria collided with the Stockholm, a Swedish vessel, in dense fog off the coast of Nantucket, Massachusetts. The Stockholm suffered only minor damage, but the Andrea Doria sustained severe damage to its bow and began to sink. Despite the efforts of the crew and rescue teams, the ship went down the following day, on July 26, 1956.",1
Active learning is an umbrella term that refers to several models of instruction that focus the responsibility of learning on learners.,0
"In the TV show ""My Babysitter's a Vampire,"" the character Ethan is played by actor Matthew Knight. The show aired on Disney Channel and Teletoon from 2011 to 2012 and followed the adventures of Ethan, a high school student who discovers that his babysitter is a vampire. Along with his friends Benny and Sarah, Ethan must navigate the challenges of adolescence while also dealing with supernatural threats. Knight played the role of Ethan for both seasons of the show.",1
"Alvin Independent School District is a school district based in Alvin , Texas ( USA ).",0
"Ray LaMontagne is an American singer-songwriter who was born in Nashua, New Hampshire and raised in New Hampshire and Maine. He currently lives in Maine.",1
"The Bible has been translated into many languages from the biblical languages of Hebrew , Aramaic and Greek .The full Bible has been translated into 518 languages, and 2798 languages have at least some portion of the Bible.",0
"The sentence ""Rose is a rose is a rose is a rose."" was written by Gertrude Stein as part of the 1913 poem Sacred Emily, which appeared in the 1922 book Geography and Plays.",0
"Unlike the Preakness and Belmont Stakes, which took hiatuses in 1891-1893 and 1911-1912 respectively, the Kentucky Derby has been run every consecutive year since 1875.",0
Some spoilers are added to cars primarily for styling purposes and have either little aerodynamic benefit or even make the aerodynamics worse.,0
"The Emancipation Proclamation was an order issued to all segments of the Executive branch (including the Army and Navy) of the United States by President Abraham Lincoln on January 1, 1863, during the American Civil War .",0
"LinkedIn is a professional networking and job search platform. It is primarily used for:\n\nConnecting with other professionals: LinkedIn allows you to connect with other professionals in your industry or field, as well as with colleagues and classmates.\n\nJob search: LinkedIn is a popular platform for job seekers to find and apply for job opportunities. Employers also use LinkedIn to find and recruit potential employees.\n\nProfessional development: LinkedIn offers a range of resources and tools for professionals to improve their skills and advance their careers, including online courses, webinars, and articles on a variety of topics.\n\nBuilding and promoting a professional brand: LinkedIn allows you to create a professional profile that showcases your experience, skills, and achievements, and to share updates and content related to your work and industry. You can use LinkedIn to network with other professionals and establish yourself as an expert in your field.\n\nFinding and joining professional groups: LinkedIn has a variety of groups that allow professionals with similar interests or backgrounds to connect, discuss topics, and share resources.",1
"The Bahamas is an archipelago made up of more than 700 islands, cays, and islets located in the Atlantic Ocean. Some of the main islands and cities in the Bahamas include:\n\nNassau: Located on New Providence Island, Nassau is the capital and largest city in the Bahamas. It is a popular tourist destination known for its beautiful beaches, historical landmarks, and vibrant nightlife.\n\nFreeport: Located on Grand Bahama Island, Freeport is the second-largest city in the Bahamas. It is a popular tourist destination known for its white sandy beaches, crystal clear waters, and abundance of water sports and activities.\n\nEleuthera: Located in the central Bahamas, Eleuthera is a long, narrow island known for its beautiful beaches, crystal clear waters, and quaint small towns.\n\nAndros: Located in the central Bahamas, Andros is the largest of the Bahamas' islands and is known for its beautiful beaches, crystal clear waters, and abundance of fishing and water sports.\n\nExuma: Located in the central Bahamas, Exuma is an archipelago made up of more than 365 cays and islands. It is known for its beautiful beaches, crystal clear waters, and abundance of water sports and activities.\n\nOther major cities and towns in the Bahamas include Bimini, Abaco, and Inagua.\n",1
"The World Wide Web was invented in 1989 by Sir Tim Berners-Lee while he was working at CERN, the European Organization for Nuclear Research, in Switzerland. He proposed the idea of the Web as a way to share information among researchers at CERN, and he wrote the first web browser and server software to make it possible to access and publish information on the Web. The Web has since become a vast and essential part of modern life, with billions of people around the world using it for communication, entertainment, education, and business.",1
"Mexico (; ; ), officially the United Mexican States (), is a federal constitutional republic in North America.",0
"Knocking on wood, or to touch wood, refers to the apotropaic tradition in western folklore of literally touching/knocking on wood, or merely stating that you are doing or intend same, in order to avoid "" tempting fate "" after making a favourable observation, a boast, or declaration concerning one's own death.",0
"In United States financial regulation , a suspicious activity report (or SAR) is a report made by a financial institution to the Financial Crimes Enforcement Network (FinCEN), an agency of the United States Department of the Treasury , regarding suspicious or potentially suspicious activity.",0
"Psychotic refers to a type of mental illness characterized by abnormal thoughts, behaviors, and experiences that are often difficult for the person to distinguish from reality. Symptoms of psychosis can include hallucinations (seeing or hearing things that are not real), delusions (false beliefs that are not based in reality), disorganized thinking, and abnormal behavior. Psychotic disorders can be severe and require treatment, which may include medications and therapy. Some examples of psychotic disorders include schizophrenia, schizoaffective disorder, and delusional disorder. It is important to note that psychosis is not a personality trait, but rather a symptom of a mental health condition that can be managed with proper treatment.",1
"African Americans were not immigrants to the United States. Rather, they were brought to the United States as slaves from Africa during the transatlantic slave trade, which lasted from the 16th to the 19th centuries. During this time, millions of Africans were forcibly taken from their homes and transported to the Americas, where they were sold as property and used to work on plantations and in other forms of forced labor. This history of slavery and racial discrimination has had a profound and lasting impact on African Americans and their descendants, and continues to shape the experiences of many African Americans in the United States today.",1
"I'm sorry, but there is no World War Hulk movie currently in production or announced. World War Hulk is a Marvel Comics event that was published in 2007 and tells the story of the Hulk's return to Earth and his confrontation with various superheroes after being sent into space by the Illuminati. If you are interested in seeing more of the Hulk on the big screen, the character has appeared in several Marvel Cinematic Universe films, including ""The Avengers"" and ""Avengers: Endgame."" You may also be interested in checking out the animated film ""Hulk: Where Monsters Dwell,"" which was released in 2016 and features the Hulk teaming up with Doctor Strange to defeat a group of monsters.",1
"In the United States, to table usually means the to lay [the topic] on the table or to move for postponement of consideration; a proposal to suspend consideration of a pending motion.",0
"Thomas Jefferson (April 13, 1743 (April 2, 1743 O.S. ) – July 4, 1826) was an American Founding Father , the principal author of the Declaration of Independence (1776) and the third President of the United States (1801–1809).Elected president in what Jefferson called the Revolution of 1800 , he oversaw the purchase of the vast Louisiana Territory from France (1803), and sent the Lewis and Clark Expedition (1804–1806) to explore the new west.",0
